TADEnd	TADidx	TADStart	chrom	custom_snp	db	gene_name	gene_type	group	start	stop	strand	type
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	MIR941-2	miRNA	prostate_cancer	62550834.0	62550950.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	MIR941-3	miRNA	prostate_cancer	62551085.0	62551201.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	MIR941-1	miRNA	prostate_cancer	62551365.0	62551481.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	UCKL1	protein_coding	prostate_cancer	62571186.0	62587769.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	MIR1914	miRNA	prostate_cancer	62572818.0	62572897.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	MIR647	miRNA	prostate_cancer	62573984.0	62574079.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	ENSEMBL	AL118506.1	protein_coding	prostate_cancer	62585007.0	62585495.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	ZNF512B	protein_coding	prostate_cancer	62588055.0	62680113.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	SAMD10	protein_coding	prostate_cancer	62605466.0	62611361.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	PRPF6	protein_coding	prostate_cancer	62612488.0	62664453.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	LINC00176	lincRNA	prostate_cancer	62665697.0	62671315.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	SOX18	protein_coding	prostate_cancer	62679076.0	62680994.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	TCEA2	protein_coding	prostate_cancer	62681189.0	62703700.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	RP13-152O15.5	antisense	prostate_cancer	62688156.0	62688437.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	RGS19	protein_coding	prostate_cancer	62704534.0	62711323.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	OPRL1	protein_coding	prostate_cancer	62711526.0	62731996.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	C20orf201	protein_coding	prostate_cancer	62714733.0	62715712.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	NPBWR2	protein_coding	prostate_cancer	62737173.0	62738524.0	-	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	MYT1	protein_coding	prostate_cancer	62783144.0	62873604.0	+	gene
62889556.0	2863	62169556.0	20	rs6062509	HAVANA	PCMTD2	protein_coding	prostate_cancer	62887094.0	62926855.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR6	protein_coding	prostate_cancer	18893541.0	18901751.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	PRODH	protein_coding	prostate_cancer	18900294.0	18924066.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR5	antisense	prostate_cancer	18958027.0	19018755.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC007326.9	pseudogene	prostate_cancer	18984651.0	18985108.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR9	lincRNA	prostate_cancer	19005347.0	19007761.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000095.9	pseudogene	prostate_cancer	19005556.0	19006429.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR10	sense_intronic	prostate_cancer	19010569.0	19011063.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	CA15P1	pseudogene	prostate_cancer	19019077.0	19022077.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR2	protein_coding	prostate_cancer	19023795.0	19109967.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	Y_RNA	misc_RNA	prostate_cancer	19032769.0	19032880.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR11	sense_intronic	prostate_cancer	19033675.0	19035888.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC004461.4	pseudogene	prostate_cancer	19043314.0	19044025.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC004471.9	antisense	prostate_cancer	19109042.0	19112016.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC004471.10	lincRNA	prostate_cancer	19111822.0	19115962.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TSSK1A	pseudogene	prostate_cancer	19112392.0	19113159.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR14	protein_coding	prostate_cancer	19117792.0	19132197.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TSSK2	protein_coding	prostate_cancer	19118321.0	19120134.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	GSC2	protein_coding	prostate_cancer	19136089.0	19137796.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC004463.6	antisense	prostate_cancer	19158908.0	19160352.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	SLC25A1	protein_coding	prostate_cancer	19163095.0	19166343.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	CLTCL1	protein_coding	prostate_cancer	19166986.0	19279239.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000081.2	pseudogene	prostate_cancer	19225966.0	19226262.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	SNORA15	snoRNA	prostate_cancer	19237396.0	19237489.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	KRT18P62	pseudogene	prostate_cancer	19245043.0	19246329.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	HIRA	protein_coding	prostate_cancer	19318221.0	19435224.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	C22orf39	protein_coding	prostate_cancer	19338891.0	19435755.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	RN7SL168P	misc_RNA	prostate_cancer	19353289.0	19353565.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	MRPL40	protein_coding	prostate_cancer	19419425.0	19423598.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000068.5	antisense	prostate_cancer	19435416.0	19437628.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	UFD1L	protein_coding	prostate_cancer	19437433.0	19466738.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000068.9	antisense	prostate_cancer	19441702.0	19442128.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000068.10	antisense	prostate_cancer	19444026.0	19444485.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	CDC45	protein_coding	prostate_cancer	19466982.0	19508135.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	CLDN5	protein_coding	prostate_cancer	19510547.0	19515068.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000077.2	pseudogene	prostate_cancer	19618273.0	19621097.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000067.1	lincRNA	prostate_cancer	19654546.0	19655078.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	SEPT5	protein_coding	prostate_cancer	19701987.0	19712295.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	GP1BB	protein_coding	prostate_cancer	19710468.0	19712294.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TBX1	protein_coding	prostate_cancer	19744226.0	19771116.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	GNB1L	protein_coding	prostate_cancer	19770747.0	19842462.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000089.3	pseudogene	prostate_cancer	19779817.0	19780617.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	C22orf29	protein_coding	prostate_cancer	19833661.0	19842419.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TXNRD2	protein_coding	prostate_cancer	19863040.0	19929341.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC000078.5	pseudogene	prostate_cancer	19874812.0	19875493.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	COMT	protein_coding	prostate_cancer	19929130.0	19957498.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	MIR4761	miRNA	prostate_cancer	19951276.0	19951357.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	ARVCF	protein_coding	prostate_cancer	19957419.0	20004331.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TANGO2	protein_coding	prostate_cancer	20004537.0	20053449.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	MIR185	miRNA	prostate_cancer	20020662.0	20020743.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC006547.13	antisense	prostate_cancer	20050503.0	20058066.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC006547.15	antisense	prostate_cancer	20052075.0	20053228.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	DGCR8	protein_coding	prostate_cancer	20067755.0	20099400.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	MIR3618	miRNA	prostate_cancer	20073269.0	20073356.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	ENSEMBL	MIR1306	miRNA	prostate_cancer	20073581.0	20073665.0	+	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	AC006547.8	antisense	prostate_cancer	20098344.0	20099398.0	-	gene
20100000.0	2900	18860000.0	22	rs2238776	HAVANA	TRMT2A	protein_coding	prostate_cancer	20099389.0	20104915.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	ATP5L2	protein_coding	prostate_cancer	43035809.0	43036607.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	A4GALT	protein_coding	prostate_cancer	43088127.0	43117304.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	ENSEMBL	Y_RNA	misc_RNA	prostate_cancer	43158866.0	43158965.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	RPL5P34	pseudogene	prostate_cancer	43172412.0	43173302.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	GOLGA2P4	pseudogene	prostate_cancer	43180468.0	43183106.0	+	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	ARFGAP3	protein_coding	prostate_cancer	43192508.0	43254112.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	PACSIN2	protein_coding	prostate_cancer	43231418.0	43411151.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	AL049758.2	pseudogene	prostate_cancer	43249409.0	43249805.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	AL022476.2	antisense	prostate_cancer	43434591.0	43448372.0	+	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	TTLL1	protein_coding	prostate_cancer	43435522.0	43485434.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	AL022237.3	pseudogene	prostate_cancer	43488173.0	43488530.0	+	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	CYB5R3	protein_coding	prostate_cancer	43013846.0	43045574.0	-	gene
43510056.0	2924	43030056.0	22	rs5759167	HAVANA	BIK	protein_coding	prostate_cancer	43506754.0	43525718.0	+	gene
87277310.0	678	86757310.0	3	rs2660753	HAVANA	VGLL3	protein_coding	prostate_cancer	86987119.0	87040269.0	-	gene
87277310.0	678	86757310.0	3	rs2660753	HAVANA	PPATP1	pseudogene	prostate_cancer	87100342.0	87101888.0	-	gene
87277310.0	678	86757310.0	3	rs2660753	ENSEMBL	MIR4795	miRNA	prostate_cancer	87275339.0	87275427.0	-	gene
87277310.0	678	86757310.0	3	rs2660753	HAVANA	CHMP2B	protein_coding	prostate_cancer	87276421.0	87304698.0	+	gene
87277310.0	678	86757310.0	3	rs9284813	HAVANA	VGLL3	protein_coding	prostate_cancer	86987119.0	87040269.0	-	gene
87277310.0	678	86757310.0	3	rs9284813	HAVANA	PPATP1	pseudogene	prostate_cancer	87100342.0	87101888.0	-	gene
87277310.0	678	86757310.0	3	rs9284813	ENSEMBL	MIR4795	miRNA	prostate_cancer	87275339.0	87275427.0	-	gene
87277310.0	678	86757310.0	3	rs9284813	HAVANA	CHMP2B	protein_coding	prostate_cancer	87276421.0	87304698.0	+	gene
87277310.0	678	86757310.0	3	rs17181170	HAVANA	VGLL3	protein_coding	prostate_cancer	86987119.0	87040269.0	-	gene
87277310.0	678	86757310.0	3	rs17181170	HAVANA	PPATP1	pseudogene	prostate_cancer	87100342.0	87101888.0	-	gene
87277310.0	678	86757310.0	3	rs17181170	ENSEMBL	MIR4795	miRNA	prostate_cancer	87275339.0	87275427.0	-	gene
87277310.0	678	86757310.0	3	rs17181170	HAVANA	CHMP2B	protein_coding	prostate_cancer	87276421.0	87304698.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	RP11-572M11.2	pseudogene	prostate_cancer	112760237.0	112760661.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	RP11-572M11.1	lincRNA	prostate_cancer	112769759.0	112782290.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	ENSEMBL	AC078785.1	miRNA	prostate_cancer	112811291.0	112811372.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	ENSEMBL	SNORD112	snoRNA	prostate_cancer	112856813.0	112856888.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	RP11-572M11.3	lincRNA	prostate_cancer	112861197.0	112886666.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	BOC	protein_coding	prostate_cancer	112929850.0	113006303.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	WDR52	protein_coding	prostate_cancer	113005777.0	113160457.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	RP11-553D4.2	pseudogene	prostate_cancer	113079114.0	113080166.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	WDR52-AS1	antisense	prostate_cancer	113122838.0	113152839.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	SPICE1	protein_coding	prostate_cancer	113161565.0	113234034.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	SIDT1	protein_coding	prostate_cancer	113251143.0	113348425.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	SIDT1-AS1	antisense	prostate_cancer	113307595.0	113309036.0	-	gene
113357310.0	699	112757310.0	3	rs7611694	ENSEMBL	MIR4446	miRNA	prostate_cancer	113313723.0	113313789.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	ENSEMBL	RN7SL767P	misc_RNA	prostate_cancer	113351551.0	113351827.0	+	gene
113357310.0	699	112757310.0	3	rs7611694	HAVANA	RP11-572M11.4	antisense	prostate_cancer	112738379.0	112902148.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	ENSEMBL	RNU6-823P	snRNA	prostate_cancer	127860718.0	127860820.0	-	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	EEFSEC	protein_coding	prostate_cancer	127872297.0	128127485.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	ENSEMBL	MIR1280	miRNA	prostate_cancer	128081008.0	128081101.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	DNAJB8	protein_coding	prostate_cancer	128181282.0	128186091.0	-	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	DNAJB8-AS1	antisense	prostate_cancer	128182437.0	128191160.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	GATA2	protein_coding	prostate_cancer	128198270.0	128212028.0	-	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	RP11-475N22.4	antisense	prostate_cancer	128208055.0	128221191.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	TMED10P2	pseudogene	prostate_cancer	128256863.0	128257474.0	+	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	C3orf27	protein_coding	prostate_cancer	128290843.0	128294929.0	-	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	RUVBL1	protein_coding	prostate_cancer	127783621.0	127872757.0	-	gene
128317310.0	716	127797310.0	3	rs10934853	HAVANA	RUVBL1-AS1	antisense	prostate_cancer	127794653.0	127797899.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RP11-789L4.1	pseudogene	prostate_cancer	141026454.0	141026775.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	ZBTB38	protein_coding	prostate_cancer	141043055.0	141168634.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	KRT18P35	pseudogene	prostate_cancer	141189476.0	141190744.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RASA2	protein_coding	prostate_cancer	141205889.0	141334184.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RASA2-IT1	sense_intronic	prostate_cancer	141243975.0	141244963.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	YWHAQP6	pseudogene	prostate_cancer	141319118.0	141319421.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RP11-340E6.1	lincRNA	prostate_cancer	141382041.0	141439915.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RP11-340E6.2	pseudogene	prostate_cancer	141427858.0	141428674.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RP11-144C9.1	pseudogene	prostate_cancer	141443267.0	141443368.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RNF7	protein_coding	prostate_cancer	141457046.0	141466402.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	GRK7	protein_coding	prostate_cancer	141496990.0	141537332.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	ENSEMBL	AC112504.1	miRNA	prostate_cancer	141506753.0	141506851.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	HMGN2P25	pseudogene	prostate_cancer	141583849.0	141584121.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	ENSEMBL	RNU6-509P	snRNA	prostate_cancer	141621766.0	141621872.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	ACPL2	protein_coding	prostate_cancer	140947568.0	141013748.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	RP11-438D8.2	antisense	prostate_cancer	140986195.0	141085979.0	-	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	ATP1B3	protein_coding	prostate_cancer	141594966.0	141645356.0	+	gene
141637310.0	731	140997310.0	3	rs6763931	HAVANA	ATP1B3-AS1	antisense	prostate_cancer	141637094.0	141637863.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	TERC	lincRNA	prostate_cancer	169482308.0	169482848.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	ACTRT3	protein_coding	prostate_cancer	169484709.0	169487683.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-816J6.3	antisense	prostate_cancer	169487437.0	169489831.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	MYNN	protein_coding	prostate_cancer	169490619.0	169507504.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-362K14.5	antisense	prostate_cancer	169494980.0	169498122.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	LRRC34	protein_coding	prostate_cancer	169511216.0	169530774.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-362K14.7	antisense	prostate_cancer	169511283.0	169511754.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-362K14.6	antisense	prostate_cancer	169512750.0	169514001.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	LRRIQ4	protein_coding	prostate_cancer	169539710.0	169555563.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	LRRC31	protein_coding	prostate_cancer	169556967.0	169587718.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	KRT18P43	pseudogene	prostate_cancer	169620768.0	169622048.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	SAMD7	protein_coding	prostate_cancer	169629360.0	169656963.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-379K17.2	pseudogene	prostate_cancer	169649786.0	169651017.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-379K17.4	antisense	prostate_cancer	169657141.0	169684522.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-379K17.5	pseudogene	prostate_cancer	169663775.0	169664542.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	SEC62	protein_coding	prostate_cancer	169684423.0	169716161.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	SEC62-AS1	antisense	prostate_cancer	169696324.0	169703503.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	GPR160	protein_coding	prostate_cancer	169755717.0	169803191.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	ENSEMBL	RNU4-38P	snRNA	prostate_cancer	169775089.0	169775217.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-379K17.9	pseudogene	prostate_cancer	169780032.0	169780739.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	PHC3	protein_coding	prostate_cancer	169804520.0	169899537.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-379K17.12	antisense	prostate_cancer	169805598.0	169807378.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	ENSEMBL	RNU6-315P	snRNA	prostate_cancer	169867633.0	169867739.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	PRKCI	protein_coding	prostate_cancer	169940153.0	170023769.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	ENSEMBL	Y_RNA	misc_RNA	prostate_cancer	169962570.0	169962669.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-543D10.2	lincRNA	prostate_cancer	170063466.0	170071749.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	SKIL	protein_coding	prostate_cancer	170075466.0	170114623.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-469J4.3	lincRNA	prostate_cancer	170128300.0	170136403.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	CLDN11	protein_coding	prostate_cancer	170136653.0	170578169.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	SLC7A14	protein_coding	prostate_cancer	170177372.0	170303863.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	KRT8P13	pseudogene	prostate_cancer	170213416.0	170214425.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-373E16.1	pseudogene	prostate_cancer	170371635.0	170372048.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-373E16.3	sense_intronic	prostate_cancer	170374351.0	170379912.0	+	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RP11-373E16.4	lincRNA	prostate_cancer	170458140.0	170459154.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	ENSEMBL	RNY5P3	misc_RNA	prostate_cancer	170559884.0	170559961.0	-	gene
170597306.0	763	169477306.0	3	rs10936632	HAVANA	RPL22L1	protein_coding	prostate_cancer	170582664.0	170588272.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	GC	protein_coding	prostate_cancer	72607410.0	72669758.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	ENSEMBL	RNA5SP163	rRNA	prostate_cancer	72625235.0	72625333.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	RP11-545L5.1	lincRNA	prostate_cancer	72687022.0	72689697.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	NPFFR2	protein_coding	prostate_cancer	72897521.0	73013784.0	+	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	ADAMTS3	protein_coding	prostate_cancer	73146686.0	73434516.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	RP11-373J21.1	antisense	prostate_cancer	73188745.0	73196468.0	+	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	HNRNPA1P67	pseudogene	prostate_cancer	73672984.0	73673909.0	+	gene
73941136.0	857	72581136.0	4	rs10009409	ENSEMBL	RNU4ATAC9P	snRNA	prostate_cancer	73830895.0	73831020.0	+	gene
73941136.0	857	72581136.0	4	rs10009409	ENSEMBL	RNU6ATAC5P	snRNA	prostate_cancer	73892465.0	73892590.0	+	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	RP11-352E8.2	lincRNA	prostate_cancer	73918079.0	73918634.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	COX18	protein_coding	prostate_cancer	73921797.0	73935472.0	-	gene
73941136.0	857	72581136.0	4	rs10009409	HAVANA	ANKRD17	protein_coding	prostate_cancer	73939093.0	74124515.0	-	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	HMGA1P2	pseudogene	prostate_cancer	73964539.0	73964862.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RP11-692D12.1	antisense	prostate_cancer	74124926.0	74183670.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	ENSEMBL	SNORA3	snoRNA	prostate_cancer	74129677.0	74129801.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RP11-580P21.1	pseudogene	prostate_cancer	74202950.0	74203488.0	-	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	ALB	protein_coding	prostate_cancer	74262831.0	74287129.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	AFP	protein_coding	prostate_cancer	74296855.0	74321891.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	AFM	protein_coding	prostate_cancer	74347400.0	74369691.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RP11-622A1.2	lincRNA	prostate_cancer	74374520.0	74399845.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RP11-622A1.1	pseudogene	prostate_cancer	74409539.0	74409730.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RASSF6	protein_coding	prostate_cancer	74437267.0	74486348.0	-	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	AC112518.3	lincRNA	prostate_cancer	74576019.0	74580244.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	IL8	protein_coding	prostate_cancer	74606223.0	74609433.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	RP11-447E20.1	pseudogene	prostate_cancer	74643353.0	74643777.0	-	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	CXCL6	protein_coding	prostate_cancer	74702214.0	74714781.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	PPBPP1	pseudogene	prostate_cancer	74713583.0	74714546.0	+	gene
75021136.0	858	73941136.0	4	rs1894292	HAVANA	PF4V1	protein_coding	prostate_cancer	74718906.0	74719872.0	+	gene
